,Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at,predictions
2732,1423548730968469504,negative,1.2219160795211792,-0.7787273526191711,2.0014903545379643,"#CancelCulture

=

Government ignoring or locking out arts industries from COVID supports.

#auspol #arts

https://t.co/2hA4vbqZco","CancelCulture, auspol, arts",Australia,Fri Aug 06 07:37:20 +0000 2021,Negative
2733,1423553160874926086,negative,0.7466021180152893,-1.0765526294708252,3.3579440116882324,"""That Time My Internet Died during Lockdown: A Depression Memoir""
                                     By Ozzy

#lockdown #covid #fuck","lockdown, covid, fuck",Australia,Fri Aug 06 07:54:56 +0000 2021,Negative
2734,1423546880143724546,negative,0.651076078414917,-0.20636221766471866,2.2393476963043213,The goal in the repression stage is to repress the virus.. bloody genius in Scott,,Australia,Fri Aug 06 07:29:59 +0000 2021,Negative
2735,1423554801749487620,negative,1.1653512716293335,-0.5095210671424866,1.4791710376739502,"They brushed over @rachelbaxendale question today, with no regard or care to our regional counterparts https://t.co/PwWsgWNgHt",,Australia,Fri Aug 06 08:01:27 +0000 2021,Neutral
2736,1423555075708841990,positive,1.7904131412506104,4.454150199890137,-0.3955678045749664,TWO DAY'S TO GO!!! Please help my weekend in lockdown a be a more exciting and get in the shower with your white undies and take a few snaps. Thanks to those that have entered https://t.co/OB2xrig3MR,,Australia,Fri Aug 06 08:02:33 +0000 2021,Neutral
2737,1423555261797568512,positive,0.9610009789466858,1.589335799217224,0.8122879862785339,So proud of @BunyaProduction - borders closing in four states &amp; their own lockdown in Alice Springs - to pull this off! #TheShowMustGoOn Wish I could escape Sydney lockdown &amp; be there with you all @GreerSimpkin @davidjowsey @emiliederavin @LongLukeArnold  https://t.co/2FcRwkX056,TheShowMustGoOn,Australia,Fri Aug 06 08:03:17 +0000 2021,Neutral
2738,1423555271826173953,negative,0.507465660572052,-0.4793137609958649,3.208212614059448,"This #SydneyLockdown is getting worse by the minute. 
Stay safe everyone. 
Get vaccinated 💉 
Wear a mask 😷 
Wash your hands 🙌 
Stay home 🏡 
Be kind
Listen to @kinggizzard 🦎 https://t.co/9oCQ0YTe0N",SydneyLockdown,Australia,Fri Aug 06 08:03:19 +0000 2021,Negative
2739,1423555457059196929,negative,0.5866253972053528,-0.594079315662384,3.1446959972381587,"@macsween_prue @ozhomeschool To the brainwashed Covid hysterical cult members. Who are spreading- hate, fear, and ruining children’s lives &amp; educations. This is for you. Go De Santis. Legend person 💪🇺🇸 https://t.co/F7rpkeP1z5",,Australia,Fri Aug 06 08:04:04 +0000 2021,Negative
2740,1423555498373095430,neutral,2.664080619812012,0.1993677169084549,-0.05327299237251282,Worth a 👀 at this thread and the @ABSStats links 👇🏽 https://t.co/y533kBXHrF,,Australia,Fri Aug 06 08:04:13 +0000 2021,Neutral
2741,1423555550353137670,neutral,2.758777141571045,2.39141845703125,-0.7548251152038574,"Stairman Dan: Rachel! Rachel!!

Me: Wait for my next video https://t.co/CNg7gbZJl8",,Australia,Fri Aug 06 08:04:26 +0000 2021,Neutral
2742,1423556009491009538,negative,1.7371710538864136,-0.8925503492355347,1.864432454109192,Lockdown has lost its aura. It's just not the scare tactic it once was. If you keep going to the same well...,,Australia,Fri Aug 06 08:06:15 +0000 2021,Negative
2743,1423556405571637248,positive,1.7598696947097778,5.506424427032472,-1.38750958442688,Seeing piggy makes my day where I live we're in lockdown at the moment God bless🐾🐾🐾❤❤❤😎😎🇦🇺🇦🇺🇦🇺💚💚💚💛💛💯💯 https://t.co/jyg7R9AC8y,,Australia,Fri Aug 06 08:07:50 +0000 2021,Positive
2744,1423556554666627077,negative,1.4316242933273315,-0.3186103403568268,2.1500215530395512,"As a Z-Grade Celebrity I’m prepared to tell punters 2 things:

1. Don’t trust your government you never have.
2. If you listen to anyone other than your family doctor, then you’re not relying on science.
3. Call your elected representatives &amp; ask them why they’re not protesting? https://t.co/170NCQ8dUm",,Australia,Fri Aug 06 08:08:25 +0000 2021,Negative
2745,1423556757519880194,positive,1.936296224594116,4.919631481170653,-1.4287378787994385,@WeHaveWaysPod @almurray @James1940 Looking good gents! As a suggestion you could rotate with the various models constructed over lockdown! Carry on chaps! Pip pip!,,Australia,Fri Aug 06 08:09:14 +0000 2021,Positive
2746,1423557027977068544,negative,1.23833429813385,-0.8410927057266235,2.4975616931915283,"@MaryGearin Will this strike those greatly underestimating the deleterious effect of lockdown that it may be a lesser evil against open slather, but arguably not by as much as some in  relative comfort of their lockdown make it out to be, pretending to work from their comfortable homes.",,Australia,Fri Aug 06 08:10:18 +0000 2021,Negative
2747,1423557262493114371,positive,0.1859596371650696,2.5711939334869385,-0.1892222762107849,How good’s health messaging! https://t.co/9c5uvGSIMh,,Australia,Fri Aug 06 08:11:14 +0000 2021,Positive
2748,1423558617832116227,positive,1.4547934532165527,5.220041751861572,-1.3352380990982056,Here is Canberra: look at our wonderful team. https://t.co/lQVTekIMKC,,Australia,Fri Aug 06 08:16:37 +0000 2021,Positive
2749,1423558972917780483,negative,0.433454692363739,0.1820622980594635,1.509544849395752,Oh yes I’ll be absolutely sobbing when I can go overseas but not WA 😂 👋 https://t.co/9bTY32bcSh,,Australia,Fri Aug 06 08:18:02 +0000 2021,Negative
2750,1423559198025994241,neutral,1.6107690334320068,0.8796395063400269,0.15050971508026126,"OK lets do this...

Covid-wise, where you rather be right now?

I'm a Brit in Aus and have been in the better place until now but I think it might be changing...",,Australia,Fri Aug 06 08:18:55 +0000 2021,Neutral
2751,1423559468197945346,positive,1.3648018836975098,2.1748912334442143,-0.5034750699996948,"Best you stayed in the UK, you've only been back 2 weeks...

https://t.co/Q13aK0y08u",,Australia,Fri Aug 06 08:20:00 +0000 2021,Positive
2752,1423560131917193219,neutral,1.5454651117324831,0.3886527717113495,0.41831424832344055,It's working so well that the Cases are going up. 😂 https://t.co/pxkKkURKAl,,Australia,Fri Aug 06 08:22:38 +0000 2021,Neutral
2753,1423560825311092740,positive,0.4589062035083771,4.316174983978272,0.04162834584712982,Lockdown in Brisbane. Feeling incredibly fortunate to live here. What a beautiful evening #lockdown #WFH #brisbanelockdown https://t.co/LMImiXLfK3,"lockdown, WFH, brisbanelockdown",Australia,Fri Aug 06 08:25:23 +0000 2021,Positive
2754,1423560912036777984,positive,0.1873266696929932,2.6078312397003174,-0.11865460127592088,Great reasons! 🙏🙌 https://t.co/eVr6PCoWPf,,Australia,Fri Aug 06 08:25:44 +0000 2021,Positive
2755,1423561119222800384,positive,0.3391115963459015,0.4754348397254944,0.4284748733043671,This is petrifying https://t.co/lzmuQrmHMS,,Australia,Fri Aug 06 08:26:33 +0000 2021,Neutral
2756,1423561688784130050,positive,1.8016916513442995,4.237515926361084,-0.640041708946228,Have a nice Friday foxy and Lexie turn driving to see youse Melbourne to lock down again all the animals make me happy god bless you everyone🌈🌈🦋🦋🎖🎖🐾🐾❤❤🇦🇺🇦🇺💚💚💛💛💯💯😎😎🐶🐶🏴‍☠️🏴‍☠️🐸🐸 https://t.co/B0AKYvaqeZ,,Australia,Fri Aug 06 08:28:49 +0000 2021,Positive
2757,1423561918254485505,neutral,2.0315995216369642,2.019991397857666,0.06791234016418457,"Let’s look out for each other during lockdown six, Melbourne.

Let's be kind, reach out to your friends and family, support a city business by ordering take away or making an online purchase and please get vaccinated when you're eligible. https://t.co/1kbF0rBw52",,Australia,Fri Aug 06 08:29:44 +0000 2021,Neutral
2758,1423562106062839810,neutral,2.5511250495910645,2.311992883682251,-0.1690908670425415,"BREAKING: Stairman Dan Andrews and his Clown Health Officer to attend the Worlds First Lockdown Awards, to be held in Wuhan this September. The prestigious golden padlock award, is believed to be between Melbourne and Wuhan. No other city comes close.

Source: The 13 O’clock News",,Australia,Fri Aug 06 08:30:29 +0000 2021,Neutral
2759,1423562493591314437,negative,0.8697499632835388,-1.2953451871871948,3.7613468170166016,You are an idiot. What is the point of having people sit around and do nothing for extended hours? The problem is with supply. Scomo has apologised for that. He's not arguing anything different. https://t.co/37oKXkvlPf,,Australia,Fri Aug 06 08:32:01 +0000 2021,Negative
2760,1423562673904504832,positive,1.1847642660140991,2.1104135513305664,0.00641099363565445,"@JohnJosephOlea1 Hi John. 
I hope your well 😊
I going pretty good but unfortunately we're in lock down again 😥",,Australia,Fri Aug 06 08:32:44 +0000 2021,Positive
2761,1423562695274483717,negative,0.862656831741333,0.3218534588813782,0.9630459547042848,Hope they didn't take the photo whilst driving. https://t.co/tIhkIuATBo,,Australia,Fri Aug 06 08:32:49 +0000 2021,Neutral
2762,1423563021545197571,neutral,1.8538956642150881,1.3806345462799072,-0.6893280148506165,#thedrum Event for Brizvegas 2032…COVID Briefing Relay,thedrum,Australia,Fri Aug 06 08:34:07 +0000 2021,Neutral
2763,1423563135374426115,positive,0.6767085790634155,0.6960868835449219,0.039192739874124534,ScoMo today... https://t.co/Kexmhv9CKe https://t.co/vrekVIlWbE,,Australia,Fri Aug 06 08:34:34 +0000 2021,Neutral
2764,1423563454292451330,negative,1.3615812063217163,-0.8936756253242493,1.9330195188522337,@Wrongly_Excused @ktdenise @ScomoCchio Wed rather negative or we will cop another week of lockdown 😜😂,,Australia,Fri Aug 06 08:35:50 +0000 2021,Neutral
2765,1423563468234391552,neutral,2.304224967956543,1.1674506664276123,-0.567544162273407,@ABCthedrum New Australian event for 2032. The COVID Briefing Relay.,,Australia,Fri Aug 06 08:35:54 +0000 2021,Neutral
2766,1423564480881905670,negative,1.3654627799987793,-0.7827044129371643,2.0895495414733887,@dancnwthmycellf Lockdown 6 is like a kick in the eye that causes this corrosion to make my head like a hole.,,Australia,Fri Aug 06 08:39:55 +0000 2021,Negative
2767,1423565662086041604,positive,1.273322820663452,1.6311287879943848,0.40612950921058655,"This week’s theme - Don’t Procrastinate, Vaccinate 💉 #CultureChamps community service announcement 📣 #StaySafe #GetVaccinated #StayHome #HappyFriday ☀️ https://t.co/iwFwtOU2B2","CultureChamps, StaySafe, GetVaccinated, StayHome, HappyFriday",Australia,Fri Aug 06 08:44:37 +0000 2021,Neutral
2768,1423565856697503747,negative,0.4610919654369354,-1.0135281085968018,3.985846757888794,Absolutely no fan of the LNP but at this point NSW is the only state with a realistic plan out of this mess and Gladys should tell the other states to go f**k themselves. Covid is here to stay and anyone pretending mass vax isnt the fastest way back to ‘normal’ is delusional https://t.co/tdsrja1UsN,,Australia,Fri Aug 06 08:45:23 +0000 2021,Negative
2769,1423566177356288003,negative,1.0919908285140991,-1.299657106399536,3.2727952003479004,"@cjaisree Shocking. She was admitted to the hospital for some pain and contracted Covid from the infected nurse. Even if the nurse was asymptomatic, countries like the UK have quick-fire Antigen Tests to prevent such cases. Plus, nurse not being fully  vaccinated? Not acceptable",,Australia,Fri Aug 06 08:46:39 +0000 2021,Negative
2770,1423566342230216704,negative,0.7528975009918213,0.9042708277702332,1.6160006523132324,"Major QLD festival *Bleach cancelled.  Hundreds of artists, musicians, lighting &amp; sound techs, crew, hosp staff, security &amp; of course the public who will not experience.the joy &amp; humanity of all the performances. One more #Covid kick in the guts for the arts community #theDrum","Covid, theDrum",Australia,Fri Aug 06 08:47:19 +0000 2021,Negative
2771,1423566378989064195,neutral,1.7190864086151123,0.080407053232193,1.1543787717819214,@ABCthedrum I think you will find the movie boom is winding down as other majors open while we lock down. Could be a dead duck within 6 months.,,Australia,Fri Aug 06 08:47:27 +0000 2021,Neutral
2772,1423566385125285890,positive,0.938044250011444,3.425675630569458,-1.1676186323165894,@leighmarama we watched the tangi online. i would have been there with mum and dad if not for lockdown. it was amazing. so many people. so much love x,,Australia,Fri Aug 06 08:47:29 +0000 2021,Positive
2773,1423566561474875398,positive,1.1899725198745728,3.2297980785369886,-0.7723440527915955,"Chilling out solo at home :-D happy because found out I can stay till late November, if anyone wants to pop by feel free to inbox me for my addy https://t.co/tb7Z30J7N1",,Australia,Fri Aug 06 08:48:11 +0000 2021,Positive
2774,1423566580965801985,negative,0.8749759793281555,-0.9015550017356871,3.3884792327880864,"It might sound minor, but it puts the whole Olympic Covid bubble at risk. 

5000+ COVID-19 cases in Tokyo yesterday alone… there’s a reason the protocols are so strict for athletes. 

Stupid. And a poor look for the AOC in the wake of recent events. https://t.co/GKcpfCFrSo",,Australia,Fri Aug 06 08:48:16 +0000 2021,Negative
2775,1423566586594562052,positive,0.487154871225357,1.7263672351837158,1.3747415542602541,"@bob_jardine Thank you Bob .. not good here..covid delta us running rampant 
Been in lock down since 26th June till the 30th august at the moment.. around 200 new cases a day .. deaths every day also 
So just sitting here reading the gossip. LOL",,Australia,Fri Aug 06 08:48:17 +0000 2021,Positive
2776,1423566756996546562,neutral,2.0315995216369642,2.019991397857666,0.06791239976882935,"Let’s look out for each other during lockdown six, Melbourne.

Let's be kind, reach out to your friends and family, support a city business by ordering take away or making an online purchase and please get vaccinated when you're eligible. https://t.co/9fiDFnlkwm",,Australia,Fri Aug 06 08:48:58 +0000 2021,Neutral
2777,1423567327770021896,negative,1.2430565357208252,-0.050098292529582984,1.6106778383255005,"@CameronWatt Not quite sure right now, we've been away for a week and hardly had a chance to catch up after the previous lockdown 2 weeks ago. It's certainly been extra though on the businesses here who are missing out on the snow traffic. I suspect much more support is needed for businesses.",,Australia,Fri Aug 06 08:51:14 +0000 2021,Negative
2778,1423567340139024387,negative,0.328288197517395,-0.057383783161640174,1.1277295351028442,Not even a #mockdown. https://t.co/8CUYbATfY1,mockdown,Australia,Fri Aug 06 08:51:17 +0000 2021,Neutral
2779,1423567591876952067,neutral,1.1952298879623413,0.7074342370033264,0.04253843054175377,@Alexanderkok0 I wanna get out of lockdown,,Australia,Fri Aug 06 08:52:17 +0000 2021,Neutral
2780,1423568184087547904,neutral,1.9737732410430908,0.6448851227760315,0.3675855994224548,"Lockdown life, what’s in your 5km radius? @ Campbells Cove, Werribee South https://t.co/0NDSuMFM7N",,Australia,Fri Aug 06 08:54:38 +0000 2021,Neutral
2781,1423568304342376450,negative,0.8192957639694214,-0.3401495218276977,2.7050716876983643,"Yes my sons are 25 and 17, go ahead and blame them.
My 25 year old would go tomorrow to be vaccinated to help protect his younger special needs brother.

Can't .... Because he ISNT eligiable.
😡👎😡👎😡👎😡👎 https://t.co/RkxTeIILhd",,Australia,Fri Aug 06 08:55:07 +0000 2021,Negative
2782,1423568379005214725,neutral,1.529118895530701,0.3613265156745911,0.191426619887352,But surely Morrison IS the primary tool? 🙄 https://t.co/sVo5BgBuMm,,Australia,Fri Aug 06 08:55:24 +0000 2021,Neutral
2783,1423568700242677763,negative,0.6321461200714111,-0.9548471570014954,2.968733072280884,Is this lockdown killing anyone else? 🤍 https://t.co/yPOO75kOFR,,Australia,Fri Aug 06 08:56:41 +0000 2021,Negative
2784,1423569056725012483,positive,1.4199645519256592,3.479551076889038,-1.0705914497375488,An excellent example of what people look for in their leaders ... in particular here in Melbourne https://t.co/bgr4EaeA8q,,Australia,Fri Aug 06 08:58:06 +0000 2021,Positive
2785,1423569390566395905,neutral,0.9886494278907776,-0.16866928339004514,0.04912430420517922,Lockdown routine https://t.co/KbHCtwpsNC,,Australia,Fri Aug 06 08:59:26 +0000 2021,Neutral
2786,1423569409449156610,neutral,1.802622437477112,0.11563638597726822,0.7946809530258179,Lockdown’s got me feeling some sort of way 💦 link in bio 😈 https://t.co/K5vMEKVu8z,,Australia,Fri Aug 06 08:59:30 +0000 2021,Neutral
2787,1423556440208207879,positive,1.3632586002349854,5.7570252418518075,-1.0284645557403564,"A huge THANK YOU to the amazing staff of Northern Health at the Plenty Ranges Arts and Convention Centre, South Morang for administering my 2nd AZ Vaccine today. 

The service you are providing to our community is exceptional, and life saving.

https://t.co/2DL9R6DgAk https://t.co/JxltuwhB8G",,Australia,Fri Aug 06 08:07:58 +0000 2021,Positive
2788,1423558981058928640,neutral,1.6480237245559692,-0.6993343234062195,1.1882941722869873,How long can coronavirus survive outside of the body?,,Australia,Fri Aug 06 08:18:04 +0000 2021,Neutral
2789,1423556216991617027,negative,1.6878032684326172,-0.9042639136314392,2.091840505599976,Q How long can a Covid virus survive outside a human body?,,Australia,Fri Aug 06 08:07:05 +0000 2021,Neutral
2790,1423556842328784897,negative,1.2081226110458374,-1.3291473388671875,3.732250690460205,"The 64-year-old woman, who passed away in the Liverpool Hospital in Sydney today, didn't have a single jab. The nurse, who passed on the infection to her in the hospital, has had only 1 jab. How could a nurse not be fully vaccinated in Aug 21?  This sums up the Aust Covid mess https://t.co/iE6S7DJPb3",,Australia,Fri Aug 06 08:09:34 +0000 2021,Negative
2791,1423560112744984577,negative,0.6537938117980957,-0.998604416847229,3.0068941116333012,@TimSmithMP Has there been covid detected in the bullshit he feeds Victorians?!,,Australia,Fri Aug 06 08:22:34 +0000 2021,Negative
2792,1423560691701608449,neutral,1.2200570106506348,0.12277289479970932,0.8744457960128784,@alexB00683977 Yep I'd have to be in hospital though as at my age don't go out much especially during covid.,,Australia,Fri Aug 06 08:24:52 +0000 2021,Neutral
2793,1423564305320996867,positive,0.5860272645950317,1.4922047853469849,0.13766197860240936,I miss Covid-free Aotearoa New Zealand 🥲,,Australia,Fri Aug 06 08:39:13 +0000 2021,Positive
2794,1423565588706652162,negative,0.9786567091941832,-1.0320806503295898,3.309293031692505,"Has the NSW Premier ever heard of the old adage, ‘underpromise,overdeliver’? What a doomed,half-arsed plan it was to commit school F2F return on 16/8
What happens when your Media Manager is in the covid crisis cabinet but the Minister for Education isn’t  #covid19nsw #GladysFail","covid19nsw, GladysFail",Australia,Fri Aug 06 08:44:19 +0000 2021,Negative
2795,1423567741634551812,negative,1.196531057357788,-0.6233235597610474,2.0111446380615234,@dan_odonoghue68 @abcperth @MarkMcGowanMP And here he is prancing on about covid fragments in broome - that is simply not news and we don’t need to know .,,Australia,Fri Aug 06 08:52:52 +0000 2021,Neutral
2796,1423568661504086018,negative,0.6305079460144043,-0.2572380900382996,2.583669185638428,@Smallzy @MirandaLuby @samanthamaiden Stick to playing shitty pop music and stop giving your 2 cents on every Covid related tweet you can find.,,Australia,Fri Aug 06 08:56:32 +0000 2021,Negative
2797,1423568882724343808,positive,0.7700632810592651,2.630014181137085,-0.03591948002576828,Great news! In #Sydney the Police are more effective than HCQ and ivermectin in controlling COVID in recent observational studies 🙄🤦‍♂️,Sydney,Australia,Fri Aug 06 08:57:24 +0000 2021,Positive
2798,1423561604159864836,negative,1.2248555421829224,-0.4826140701770783,2.340407371520996,I find @ScottMorrisonMP having the the Australian flag as a face mask offensive and disrespectful and makes him look like a red neck. I don’t care if you are the PM #scomo take it off and show some respect to our flag,scomo,Australia,Fri Aug 06 08:28:29 +0000 2021,Negative
2799,1423561490204819456,neutral,1.8995649814605715,1.4556090831756592,-0.4040065705776215,@MirandaLuby Are you in Sydney? The Roseville Vaccine Clinic has plenty available!,,Australia,Fri Aug 06 08:28:02 +0000 2021,Neutral
2800,1423567682880761857,negative,1.5751285552978516,-1.1061316728591921,2.2842214107513428,@InvertedThinker @BigDaveTsv I mean the passport concept is potentially evil not the vaccine itself,,Australia,Fri Aug 06 08:52:38 +0000 2021,Negative
2801,1423559694908485644,neutral,1.6383324861526491,-0.06341462582349777,1.4833017587661743,"Two hours to three days is the answer to the question How long can the Covid virus live outside a body 
This would suggest that distance and isolation is the way to beat this. https://t.co/D8imHcUsDO",,Australia,Fri Aug 06 08:20:54 +0000 2021,Neutral
2802,1423567212464381960,neutral,2.1255853176116943,-0.7009814381599426,1.2548035383224487,@Explosive_Nicka @theprovenance How many lives are you prepared to sacrifice as you let the virus take over?,,Australia,Fri Aug 06 08:50:46 +0000 2021,Neutral
2803,1423568373263200256,positive,1.0758363008499146,1.3341858386993408,0.909351646900177,"@MannisMolly @SusieNoonan2 @ZZiillaa @DanielAndrewsMP As a Government they need to do their job and give the facts about the virus and then let people make their own choices as to how they deal with it! People r smart enough to decide what’s best for them!!
#PeopleKnowBest #FreeChoice #WeNeedChange #FightBackAustralia","PeopleKnowBest, FreeChoice, WeNeedChange, FightBackAustralia",Australia,Fri Aug 06 08:55:23 +0000 2021,Negative
2804,1423569822516846593,negative,1.4970982074737549,-0.1280849277973175,1.959309697151184,"What's everyone doing tonight in Melbourne. Sydney. Brisbane and so many other towns in lockdown?

*As well as being angry at Morrison and Gladys   #auspol",auspol,Australia,Fri Aug 06 09:01:08 +0000 2021,Negative
2805,1423569964754083843,neutral,1.5525442361831665,1.161259412765503,-0.2842899560928345,This tweet today - explains a lot https://t.co/aBrsy4W9r4,,Australia,Fri Aug 06 09:01:42 +0000 2021,Neutral
2806,1423570171021586435,positive,0.965443193912506,1.02263343334198,0.9560077786445618,@smh How hard is it to just stay home and not mix in the community for a week! Surely it can he done!,,Australia,Fri Aug 06 09:02:32 +0000 2021,Negative
2807,1423570263304589312,neutral,1.5112954378128052,0.6096741557121277,0.9664678573608398,"@Cric_Writer One would expect that. Till a few weeks ago, 70% of the Australians were supportive of international border closures. This current extended lockdown in Sydney &amp; 6th one in Melbourne, hopefully, would have driven home the point that locking up wouldn't solve the problems on this",,Australia,Fri Aug 06 09:02:54 +0000 2021,Neutral
2808,1423570988751413256,negative,1.2517507076263428,-0.7247260212898254,2.0230185985565186,"NSW in lock down and still play golf with  restrictions, not this outfit in @VicHealth @cityofmelbourne  @tossers Victoria is sinking and shot ducks",,Australia,Fri Aug 06 09:05:47 +0000 2021,Negative
2809,1423571117566873609,neutral,1.741673707962036,0.2530646622180939,0.8914927244186401,"@Billablog Hence the state-wide lockdown. I live in a tourist town. Melbourne people may run to here, but nothing is open so  there is limited interaction.",,Australia,Fri Aug 06 09:06:17 +0000 2021,Neutral
2810,1423571957505740801,neutral,2.5246894359588623,1.0802229642868042,-0.560688316822052,"Fire and Footy...Lockdown# 6 @ Cheltenham, Victoria https://t.co/K5nMhmC5s9",,Australia,Fri Aug 06 09:09:38 +0000 2021,Neutral
2811,1423572921927159810,negative,1.3912632465362549,-0.8010227680206299,1.9349652528762813,@drvyom I suspect it has more to do with #Delta and different R nought than anything else. R eff not below 1 so no end in sight to lockdown without altered settings and numbers will be very large on current projections,Delta,Australia,Fri Aug 06 09:13:27 +0000 2021,Negative
2812,1423573193705418754,positive,1.1425514221191406,1.9200612306594849,-0.009693613275885582,"#abcnews Finally putting up the 'we would love to be vaccinated but can't find it' stories. Also, a positive hospitality story about food cooked and donated to Salvos before lockdown. 👍",abcnews,Australia,Fri Aug 06 09:14:32 +0000 2021,Positive
2813,1423573320151166978,positive,0.8737733960151672,5.208637714385986,-1.3261629343032837,@sacdefromage Cheers Lara. Happy lockdown weekend. Stay safe,,Australia,Fri Aug 06 09:15:02 +0000 2021,Positive
2814,1423573592361504771,neutral,1.0735949277877808,0.9298354387283324,0.8779661059379578,"Can't decide if to wait and see if we ever get out of lockdown again to get my hair cut and maybe dyed purple (depending on $$$), grow it out and look like the back end of a daggy sheep, or go the full Britney with Dad's hair clippers...",,Australia,Fri Aug 06 09:16:07 +0000 2021,Neutral
2815,1423574030238453766,positive,1.9388656616210933,4.694465160369873,-1.0222313404083252,@rick_mayor thanks for checking. All good in the Central Highlands of Queensland. I am TV Flicking between #Olympics and #NRL All the best to everyone in lockdown. Beer 🍻 and Burgers 🍔 tonight in that order. Washed down with Bundaberg Rum 🥃👍👍 #Queenslander https://t.co/BcQG1QWE9c,"Olympics, NRL, Queenslander",Australia,Fri Aug 06 09:17:52 +0000 2021,Positive
2816,1423574399773335556,neutral,1.2137655019760132,0.4785075485706329,1.1341583728790283,"@Cric_Writer There's another angle to it: Till a few weeks ago, when Australia had zero Covid cases, a lot of them didn't take the available AZ vaccine, saying, 'With Borders being closed, we're safe here in Australia. We'll wait for the 'better' mRNA vaccines, than taking AZ now'",,Australia,Fri Aug 06 09:19:20 +0000 2021,Neutral
2817,1423574570716450820,neutral,1.3016457557678225,0.3007996678352356,0.8091385364532471,Someone free the media said it. We also did the hard work to get to 0 so the country could unite again. https://t.co/4mOJ3fu55b,,Australia,Fri Aug 06 09:20:01 +0000 2021,Neutral
2818,1423574694419001346,positive,0.463068038225174,1.4082975387573242,1.0169941186904907,@jasonpillifeant @MartinFoleyMP Gee they know how to talk Shit. Tapestry was a great Carole King album. Nothing to do with Covid.!!,,Australia,Fri Aug 06 09:20:30 +0000 2021,Positive
2819,1423574772839972866,neutral,2.016836643218994,0.912461519241333,0.2705761194229126,"Bf: what do you want? (for dinner)
Me: world peace. Or a covid free world.
Bf: and what does that taste like?
Me: chicken?",,Australia,Fri Aug 06 09:20:49 +0000 2021,Neutral
2820,1423574777642455044,negative,1.2824188470840454,-1.3352161645889282,3.6407551765441895,@discoball2000 There they go again. Blaming travellers for lockdown. They are going to end up with a strongly worded letter from the Australian Romany Council...and their house burgled.,,Australia,Fri Aug 06 09:20:50 +0000 2021,Negative
2821,1423575132132417540,negative,0.7161221504211426,-0.3500508069992065,2.618937730789185,"How come @GladysB is still in her job? A massive mistake not locking down early and look what happened. Can’t tell if Sydneysiders are angry, but from down here, in our 6th lockdown, we feel for you #GladysFail #auspol #covidnsw #GladysClusterfuk #GladysOutbreak","GladysFail, auspol, covidnsw, GladysClusterfuk, GladysOutbreak",Australia,Fri Aug 06 09:22:14 +0000 2021,Negative
2822,1423575355890171905,positive,0.6792494058609009,2.0644371509551998,-0.3344826400279999,@yinyang2011 @SophieTaysom It's amazing just how much stuffing up can be associated with one little pandemic.,,Australia,Fri Aug 06 09:23:08 +0000 2021,Positive
2823,1423575666209996800,positive,2.1417467594146733,3.2552766799926762,-0.7269599437713623,"Wow- our neighbours just revealed their chef-ing skills and their generosity by gifting us their best.  Lockdown surprises. Lockdown connections @ Riverstone, New South Wales, Australia https://t.co/tMHKikgD0o",,Australia,Fri Aug 06 09:24:22 +0000 2021,Positive
2824,1423575689777713153,neutral,1.214576244354248,0.2383195459842682,1.0181947946548462,@evilZardoz It's weird but I truthfully I get a lot more rentals during a lockdown 🤔,,Australia,Fri Aug 06 09:24:27 +0000 2021,Neutral
2825,1423575994422624256,neutral,2.250821113586426,1.4932308197021484,-0.3527187705039978,Charlatan..He’s got his fingers in the pie… follow the money $$$$ https://t.co/HuZk9Z5mjy,,Australia,Fri Aug 06 09:25:40 +0000 2021,Neutral
2826,1423576081072676864,positive,0.4646162390708923,1.0458362102508545,1.0223584175109863,"Over here in WA, life goes on normal…..so far. Feel sorry for you.😒 https://t.co/wCgREqBDDQ",,Australia,Fri Aug 06 09:26:01 +0000 2021,Negative
2827,1423576224140382210,negative,0.5487590432167053,-1.446219563484192,4.71772050857544,@abcnews The idiots always make it worse. Stop Morrison bringing in infected people putting us all at risk and making lockdowns necessary.he is responsible for all those dying of covid due to his stupidity.,,Australia,Fri Aug 06 09:26:35 +0000 2021,Negative
2828,1423576308290785281,neutral,1.537880778312683,-0.6073928475379944,0.9899994730949402,@PatsKarvelas Hard lockdown with a curfew until you reach zero cases.,,Australia,Fri Aug 06 09:26:55 +0000 2021,Negative
2829,1423577499485626369,positive,1.2865321636199951,3.243316173553467,-0.8222143054008484,"Perfect warmup for 🥉 game
#GoBoomers
#basketball
#Olympics https://t.co/JlMvJDewii","GoBoomers, basketball, Olympics",Australia,Fri Aug 06 09:31:39 +0000 2021,Positive
2830,1423577588006461444,neutral,1.2301719188690186,0.4796401858329773,0.6731444001197815,Is 5 months of lockdown better than bouncing in and out? At least then I didn’t build up any hope or expectations.,,Australia,Fri Aug 06 09:32:00 +0000 2021,Positive
2831,1423577789765021696,positive,1.7995026111602783,4.372309684753418,-1.4582980871200562,@iAm_Willius Thanks bro.  I hope you are well in the lockdown,,Australia,Fri Aug 06 09:32:48 +0000 2021,Positive
2832,1423578198437076996,positive,0.7551041841506958,0.9590653777122498,0.4350395798683167,@7NewsSydney All the great efforts and achievements possibly washed down the drain especially if they transmit COVID.,,Australia,Fri Aug 06 09:34:25 +0000 2021,Positive
